StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,user_id,Q1796,Q1762,MFSQ1,MFSQ2,MFSQ3,MFSQ4,MFSQ5,MFSQ6,MFSQ7,MFSQ8,MFSQ9,MFSQ10,MFSQ11,MFSQ12,MFSQ13,MFSQ14,MFSQ15,MFSQ16,attention_check.1,MFSQ17,MFSQ18,MFSQ19,MFSQ20,MFSQ21,MFSQ22,MFSQ23,MFSQ24,MFSQ25,MFSQ26,MFSQ27,MFSQ28,MFSQ29,MFSQ30,MFSQ31,MFSQ32,attention_check.2,BIG5_1,BIG5_2,BIG5_3,BIG5_4,BIG5_5,BIG5_6,BIG5_7,BIG5_8,BIG5_9,BIG5_10,BIG5_11,BIG5_12,BIG5_13,BIG5_14,BIG5_15,BIG5_16,BIG5_17,BIG5_18,BIG5_19,BIG5_20,BIG5_21,BIG5_22,BIG5_23,BIG5_24,BIG5_25,BIG5_26,BIG5_27,BIG5_28,BIG5_29,BIG5_30,BIG5_31,BIG5_32,BIG5_33,BIG5_34,BIG5_35,BIG5_36,BIG5_37,BIG5_38,BIG5_39,BIG5_40,BIG5_41,BIG5_42,BIG5_43,BIG5_44,BIG5_45,BIG5_46,BIG5_47,BIG5_48,BIG5_49,BIG5_50,BIG5_51,BIG5_52,BIG5_53,BIG5_54,BIG5_55,BIG5_56,BIG5_57,BIG5_58,BIG5_59,BIG5_60,sex,age,race_ethnicity,education,ReligionRaised,ReligionNow,Religiosity,Spirituality,AttendChurch,ReligiousActivity,meditation,RelationshipStatus,Income,Major,YearOfEducation,EmploymentStatus,Political_Party,HumanMind,Optimize,republican,democrat,independent,conservative,liberal,POWER,SELF-DIRECTION,ACHIEVEMENT,HEDONISM,STIMULATION,UNIVERSALISM,attention_check.3,BENEVOLENCE,TRADITION,CONFORMITY,SECURITY,MC_Lying,MC_Assassin,MC_Torture,MC_Murder,MC_Stealing,MC_Steril,FS1,EC1,PT1,EC2,FS2,PD1,FS3,PT2,EC3,PD2,PT3,FS4,PD3,EC4,PT4,FS5,PD4,EC5,PD5,EC6,PT5,EC7,FS6,attention_check.4,PD6,PT6,FS7,PD7,PT7,SNS1,SNS2,SNS3,SNS4,SNS5,SNS6,SNS7,SNS8,Berlin1,Berlin2,Berlin3,Berlin4,GRiPS_1,GRiPS_2,GRiPS_3,GRiPS_4,GRiPS_5,GRiPS_6,GRiPS_7,GRiPS_8,Q1797,Q1802_1,Q1802_2,Q1802_3,Q1802_4,Q1802_5,Q1802_6,Q1802_7,SC0,completion code,batch
5/8/20 14:07,5/8/20 14:26,0,185.244.215.196,100,1102,1,5/8/20 14:26,R_23WbNF5PwPXI6ug,,,,,40.71569824,-74,anonymous,EN,UGYwpyJ3,I did a risk analysis and compared the probability of having a cure to making the dysfunction worse ,1,4,4,3,3,2,1,5,4,3,2,2,4,4,3,2,1,1,4,4,5,3,3,4,4,5,2,4,1,4,5,3,1,3,1,3,5,1,5,1,5,5,1,5,4,1,1,5,1,5,3,5,5,1,5,4,2,1,5,1,1,5,1,5,1,2,4,5,1,5,1,1,5,1,4,4,1,5,5,1,2,1,1,4,1,1,5,5,1,1,5,4,1,1,5,2,30,1,2,1,1,2,2,3,3,4,3,105000,Business Administration,14,Sales Representative,1,1,0,1,5,3,2,5,4,8,8,2,2,7,1,6,2,4,7,1,0,0,0,0,1,2,4,4,4,1,3,4,4,4,0,4,4,4,4,4,3,0,4,1,3,4,3,3,1,0,3,3,3,4,5,5,5,5,6,6,1,6,25,30,20,50,2,3,2,2,2,2,2,2,,7,1,1,7,1,7,7,590,R_23WbNF5PwPXI6ug,5
5/8/20 14:20,5/8/20 14:29,0,104.192.2.214,100,578,1,5/8/20 14:29,R_2fuM9RSlFm9Z9oD,,,,,40.87030029,-73.85250092,anonymous,EN,A2EKD7TW,good,1,4,5,3,5,4,2,4,3,4,3,5,3,4,3,5,3,1,4,3,5,3,5,4,5,2,4,3,5,4,5,3,4,2,1,4,3,5,4,5,2,4,3,5,4,3,5,4,5,2,4,2,3,4,3,5,3,5,2,4,3,5,4,3,5,4,5,3,5,4,5,4,3,5,4,5,2,4,3,5,4,3,5,4,5,3,5,3,5,4,3,5,3,5,4,1,23,2,3,1,1,3,2,4,4,3,1,90000,BA,16,full time,1,0,1,6,7,6,7,6,6,8,7,5,8,6,1,4,7,4,8,0,1,1,0,1,0,3,4,2,0,2,3,0,3,4,2,4,1,0,2,0,3,4,2,0,3,4,2,4,1,3,2,4,2,3,5,6,4,6,5,6,3,6,80,50,100,50,4,3,5,4,4,5,3,4,thanks to survey,6,4,7,5,6,5,7,588,R_2fuM9RSlFm9Z9oD,5
5/8/20 14:19,5/8/20 14:32,0,73.161.248.156,100,789,1,5/8/20 14:32,R_3dENssQnYdsXBLm,,,,,42.55799866,-82.9980011,anonymous,EN,RTIqKkVS,I tended to opt for treatment if the benefit looked to outweigh the risk or was at least on par with the risk.,1,5,5,1,1,3,0,5,5,4,1,3,5,5,3,3,3,1,5,5,0,3,3,5,5,5,0,1,4,4,3,4,4,1,1,4,5,1,5,3,2,5,1,5,5,1,1,5,1,4,2,1,4,1,4,3,1,1,5,1,3,3,1,5,2,2,5,5,1,3,3,1,5,1,3,3,2,5,5,4,4,1,1,5,5,3,5,5,1,2,3,3,1,1,4,2,36,2,2,1,11,2,3,1,6,1,3,65000,General,15,auto manufacturing - autonomous maintenance specialist,1,1,0,1,7,3,1,7,1,5,4,4,4,8,1,8,3,4,6,0,0,0,0,0,0,1,4,0,3,2,0,2,4,4,0,4,4,0,4,4,0,0,4,0,4,4,2,1,1,0,4,1,0,4,4,4,5,5,6,6,6,6,25,30,35,0.5,4,3,2,4,3,2,4,3,,7,1,1,7,1,7,7,548,R_3dENssQnYdsXBLm,5
5/8/20 14:17,5/8/20 14:32,0,173.79.44.164,100,887,1,5/8/20 14:32,R_1jDMKzQCTItNo7O,,,,,39.03970337,-77.19180298,anonymous,EN,Wl8Cm2If,"If the chance of worsening the patient's condition was over ~20%, or if it was higher than the chance of benefiting from treatment, I chose no treatment.",1,5,4,1,1,1,0,5,4,2,0,0,5,5,1,2,1,1,5,5,3,1,1,5,5,4,3,2,1,4,3,0,2,0,1,2,5,2,3,1,2,4,2,4,5,3,2,4,2,4,5,1,4,2,5,2,1,2,2,1,3,4,1,3,1,5,4,5,4,5,3,2,4,3,5,3,2,4,4,2,2,2,1,3,2,2,4,4,3,1,2,4,2,2,5,1,33,4,4,6,5,2,3,3,6,6,1,51000,Biology,18,Speech language pathologist,1,1,0,1,5,6,2,6,1,8,4,1,4,8,1,8,1,1,4,1,0,1,0,1,0,4,4,3,3,3,1,3,4,3,1,4,3,3,3,2,3,1,3,1,3,2,4,3,1,1,3,3,1,4,4,5,4,6,5,6,6,6,25,25,23,50,4,2,2,2,2,1,2,1,Everything worked.,6,2,2,6,2,6,6,551,R_1jDMKzQCTItNo7O,5
5/8/20 14:26,5/8/20 14:33,0,66.229.56.214,100,440,1,5/8/20 14:33,R_czOuzSCpHijxjZT,,,,,26.59910583,-80.12840271,anonymous,EN,z9alEUSA,very carefully,1,5,4,5,4,5,5,5,4,5,4,5,4,5,5,3,5,1,5,4,5,4,5,5,2,5,4,5,4,5,5,4,5,5,1,5,4,5,5,4,5,5,5,4,5,5,3,4,4,5,5,4,5,5,5,5,5,5,4,5,4,5,4,5,5,5,5,4,5,4,4,5,5,4,5,4,5,5,4,5,5,5,4,5,3,5,5,4,5,5,5,5,4,5,4,1,30,1,4,1,1,3,3,4,3,5,3,45000,accounts,15,financial services,1,0,1,7,5,5,7,5,8,7,8,8,8,7,1,7,7,8,8,2,1,2,0,2,1,3,4,1,0,3,4,0,3,4,4,3,0,0,0,1,4,4,1,0,4,4,4,3,0,3,3,4,4,3,6,5,5,5,6,5,1,6,100,25,5,75,4,5,4,4,5,3,5,5,good,7,4,7,7,6,6,7,639,R_czOuzSCpHijxjZT,5
5/8/20 14:20,5/8/20 14:38,0,72.238.205.220,100,1094,1,5/8/20 14:38,R_OPWUplYl57xJ5Zf,,,,,28.63540649,-81.48880005,anonymous,EN,RsCXBTrX,I was trying to go for the ones that had the best chance of a cure with either a very low chance to worsen it or do nothing.,1,4,5,2,3,0,0,5,4,4,0,0,5,5,4,4,0,1,5,5,0,4,0,5,4,5,2,0,0,0,2,2,2,0,1,4,5,5,4,1,1,5,2,1,5,4,1,4,4,4,4,1,1,4,5,1,1,5,1,4,4,5,5,4,1,4,5,1,4,5,5,1,4,4,1,1,4,4,3,1,4,1,1,2,1,5,5,4,4,3,2,2,4,5,5,2,41,2,2,7,7,1,2,2,1,4,2,5000,N/A,12,Self Employed Free lance contractor,3,0,0,1,1,7,1,5,0,8,4,6,1,8,1,8,4,4,8,1,1,1,1,1,0,4,4,4,4,4,0,4,4,4,3,4,4,1,4,4,4,0,4,1,4,4,4,4,1,0,4,4,0,4,2,2,2,2,2,6,6,3,25,30,20,4,1,1,1,1,1,1,1,1,,7,1,1,7,1,7,7,533,R_OPWUplYl57xJ5Zf,5
5/8/20 14:23,5/8/20 14:41,0,67.174.100.89,100,1073,1,5/8/20 14:41,R_wWY4FbF1AAl909X,,,,,39.3710022,-104.8590012,anonymous,EN,5QVnvCoQ,"I weighed if the there enough blue to cancel out the orange. If I didn't feel so, I picked no treatment.",1,4,5,4,4,5,0,4,4,4,2,5,5,5,2,5,5,1,5,5,3,5,5,5,5,2,2,4,5,4,3,3,5,5,1,2,4,2,4,1,1,5,1,2,5,3,4,5,1,4,4,1,4,1,5,1,1,4,2,1,1,3,1,5,1,5,4,4,2,5,4,1,5,3,4,4,2,5,5,1,2,1,1,2,1,4,5,5,2,2,2,3,1,1,4,2,31,2,4,1,1,3,2,2,6,5,1,20000,Psychology,18,part time ESL teacher,3,0,0,3,4,7,3,4,1,8,4,4,1,8,1,8,4,4,7,1,0,0,1,0,0,4,3,2,2,4,1,4,2,4,2,3,4,0,3,2,4,0,2,0,2,2,2,4,1,0,1,4,0,3,3,4,3,4,5,5,6,4,10,25,12,15,1,1,1,1,1,1,2,1,Everything worked well and was clear.,7,1,1,7,1,7,7,571,R_wWY4FbF1AAl909X,5
5/8/20 14:14,5/8/20 14:42,0,73.42.135.15,100,1666,1,5/8/20 14:42,R_bsj6OAI7RmteaRj,,,,,47.64619446,-117.2657013,anonymous,EN,sAMumqCo,I make decisions depend upon the rules which mentioned by colours.,1,2,0,3,1,0,4,2,0,1,1,0,0,1,1,0,0,1,4,4,5,4,5,5,4,5,4,4,4,5,3,4,4,4,1,4,4,3,4,4,4,4,2,3,3,4,1,4,3,4,3,4,4,2,4,4,2,3,4,3,2,4,1,4,4,3,3,4,1,4,3,2,4,1,3,4,3,3,4,4,3,2,3,1,3,3,4,4,1,4,4,3,1,2,4,1,48,2,3,1,1,2,2,3,3,3,3,75000,computer,16,Full time worker in IT company as Software Engineer,2,1,0,5,4,4,4,4,6,6,7,6,5,6,1,7,7,8,7,1,0,0,0,0,1,2,3,2,2,3,3,2,1,3,2,3,2,2,1,1,3,1,3,1,2,3,2,3,1,1,2,3,2,3,5,5,5,5,5,5,2,4,4,20,35,30,3,2,3,2,3,3,4,3,none,6,2,2,6,2,4,6,527,R_bsj6OAI7RmteaRj,5
5/8/20 14:27,5/8/20 14:43,0,99.145.225.79,100,923,1,5/8/20 14:43,R_80rp7oI3Z5c3zBD,,,,,34.07820129,-84.64849854,anonymous,EN,QjnNsz9d,Based on my intuition ,1,2,0,2,2,3,2,2,2,3,2,2,4,4,4,3,3,1,4,4,5,4,5,4,3,4,3,3,4,5,4,4,4,3,1,4,4,4,5,4,3,4,4,4,4,5,4,3,4,4,3,3,2,4,5,3,4,3,3,3,2,3,3,4,5,3,4,4,2,2,3,4,4,3,4,3,3,2,3,4,4,3,4,5,4,4,3,3,3,4,3,3,3,4,4,1,53,4,4,3,3,2,2,2,2,1,3,160000,Computer Engineering,18,IT Manager,1,1,0,1,5,4,2,5,6,6,8,4,6,6,1,6,8,6,8,1,0,0,0,1,1,0,1,3,3,2,1,3,2,1,2,2,3,0,1,1,2,3,2,3,3,1,3,3,1,2,1,3,2,2,4,4,5,6,6,6,2,5,12,25,13,1,4,5,4,4,5,4,4,4,The first activity clicking z/m did not make sense. I was not sure about the objective of that part.,7,1,1,7,1,7,6,521,R_80rp7oI3Z5c3zBD,5
5/8/20 14:32,5/8/20 14:43,0,71.203.103.111,100,689,1,5/8/20 14:43,R_1etVnNqgYOSrVb6,,,,,30.46609497,-84.10710144,anonymous,EN,O865RoK5,very happy,1,4,5,4,4,3,5,4,4,3,5,4,4,5,5,3,4,1,5,4,3,5,5,4,4,3,5,4,4,5,4,3,3,5,1,5,4,4,5,5,4,4,5,5,5,5,4,4,3,5,5,5,4,4,4,5,5,5,5,4,4,4,3,5,5,4,4,5,5,5,5,4,4,5,5,4,4,4,5,5,5,5,4,4,5,4,5,5,5,4,4,5,5,4,4,1,32,1,3,1,1,4,4,6,5,5,3,65000,Computer Science,17,manufacturing,2,0,1,7,5,5,7,5,7,5,6,7,8,6,1,5,7,7,8,1,0,1,0,2,0,0,1,2,1,4,3,1,3,4,3,2,0,1,1,2,4,3,1,2,4,2,4,3,1,3,3,2,4,3,5,4,6,5,5,6,2,4,100,4,67,10,5,4,4,5,4,5,5,5,very like,5,7,7,6,6,7,7,604,R_1etVnNqgYOSrVb6,5
5/8/20 14:37,5/8/20 14:45,0,69.225.34.68,100,518,1,5/8/20 14:45,R_1LBAemE8UAct4bJ,,,,,41.47219849,-81.74500275,anonymous,EN,aGXowW1Q,I make very good decisions.,1,3,5,4,3,5,4,3,5,4,2,5,3,5,2,4,3,1,3,5,5,4,2,5,4,3,5,4,4,2,5,4,3,5,1,5,3,4,4,5,3,5,5,3,4,5,3,3,5,4,5,3,5,5,3,4,4,5,3,5,4,4,5,3,4,3,5,5,4,3,5,4,3,5,5,4,3,4,5,4,4,5,2,3,5,4,3,5,4,4,5,3,3,4,5,1,30,1,3,1,1,4,3,3,4,3,3,50000,Senior,14,Salesman,2,1,1,7,5,7,6,7,6,8,7,5,8,6,1,5,7,4,6,0,2,1,1,1,2,2,4,1,1,4,2,2,4,3,1,4,2,1,0,2,2,4,1,3,4,3,1,2,1,4,2,3,1,2,6,4,5,6,4,6,2,4,20,5,6,10,5,3,3,4,5,3,4,5,good,7,4,7,6,5,5,7,594,R_1LBAemE8UAct4bJ,5
5/8/20 14:22,5/8/20 14:46,0,208.103.142.125,100,1409,1,5/8/20 14:46,R_qF6fTAhL2gNKo5X,,,,,45.57029724,-84.84249878,anonymous,EN,4BSARJqx,"I wouldn't select it if it didn't have a small orange bar, and large blue.",1,5,5,0,0,0,0,5,5,0,0,0,5,5,0,0,0,1,5,5,0,0,0,5,5,5,0,0,0,4,5,0,0,0,1,1,5,3,4,1,1,3,2,1,5,5,3,3,1,5,3,1,2,1,5,1,1,3,1,1,5,5,3,4,1,5,4,2,1,5,3,4,3,5,5,2,3,3,5,1,1,1,1,5,1,3,3,1,5,1,1,1,3,1,5,1,22,7,2,1,8,1,1,1,1,1,2,3600,NA,NA,NA,4,0,0,1,1,7,1,7,0,8,0,4,4,8,1,8,0,0,3,1,0,0,0,1,0,4,4,4,4,4,0,4,4,4,0,4,4,0,4,4,4,0,4,2,4,4,4,0,1,0,4,4,0,4,6,6,6,6,1,6,6,6,25,30,12,9,3,3,3,2,2,2,2,2,,7,1,1,7,1,7,7,488,R_qF6fTAhL2gNKo5X,5
5/8/20 14:23,5/8/20 14:49,0,72.191.41.53,100,1562,1,5/8/20 14:49,R_1E6RVrXJrAQ8G3t,,,,,32.92599487,-96.96659851,anonymous,EN,Ck3Huwa8,If there more chance to cure then I select blue ,1,1,3,2,4,3,0,1,3,1,2,1,1,2,3,1,0,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,5,5,1,5,5,5,5,1,4,5,5,5,5,2,4,5,5,5,2,4,3,1,1,4,2,1,5,2,5,5,4,5,5,2,4,4,1,4,2,4,4,2,5,5,2,4,1,1,2,3,2,5,5,1,4,4,5,5,4,4,2,38,4,3,6,6,2,2,3,3,4,3,89000,computer science,17,"IT,supporting role",4,0,0,4,2,3,3,4,4,7,5,3,4,5,1,7,4,8,7,1,0,0,0,0,0,0,1,4,4,2,0,4,3,0,1,3,4,4,4,4,0,0,4,2,1,3,3,3,1,1,3,0,0,2,6,6,6,6,6,6,5,6,25,30,20,0.5,3,1,4,1,4,1,4,4,"None,everything works fine",7,1,1,7,1,7,7,572,R_1E6RVrXJrAQ8G3t,5
5/8/20 14:34,5/8/20 14:54,0,98.153.62.11,100,1201,1,5/8/20 14:54,R_3qwfAIerwcwnRTb,,,,,37.75100708,-97.8219986,anonymous,EN,rnSy7tbr,I preferred scenarios where the number of the cured was approximately greater or double the number of those harmed.,1,5,5,4,4,5,1,4,5,3,4,4,4,5,4,5,5,1,5,5,4,5,4,5,3,5,5,5,4,2,0,2,5,4,1,4,4,1,5,2,1,5,1,5,5,4,2,4,1,4,5,2,5,2,5,1,2,2,4,1,2,4,2,5,1,5,4,5,5,5,4,2,4,2,3,3,5,4,4,1,2,1,1,4,2,5,4,4,1,2,3,4,1,1,4,1,27,1,3,1,1,2,3,4,6,6,2,49000,Information Technology,16,I.T,1,0,0,2,5,6,3,5,4,7,8,5,4,8,1,5,7,6,8,1,0,0,0,0,0,4,3,3,2,1,3,1,4,3,1,4,1,3,2,3,2,1,3,1,3,4,2,3,1,1,3,3,2,3,5,6,6,6,6,6,6,6,25,25,35,50,4,3,3,2,3,2,4,1,"Interesting, stay safe",7,1,1,7,1,7,7,590,R_3qwfAIerwcwnRTb,5
5/8/20 14:29,5/8/20 14:56,0,45.56.174.52,100,1675,1,5/8/20 14:56,R_2v1c3IZn5FFoxAn,,,,,37.75100708,-97.8219986,anonymous,EN,IfzXgseD,I analysed the risk,1,5,3,4,3,1,4,5,4,3,4,5,4,3,4,5,4,1,4,3,5,4,3,4,2,4,5,4,4,5,4,2,4,4,1,4,5,1,5,2,5,4,2,4,4,3,2,4,5,2,3,4,3,2,1,4,5,4,2,4,5,4,3,5,3,4,4,2,4,4,5,3,2,4,4,5,4,2,4,5,5,4,2,4,5,4,2,5,4,4,5,3,4,5,2,2,47,2,4,1,1,2,2,5,6,6,3,120000,Marketing,18,"Employed, marketing, digital marketing manager",1,1,1,2,6,2,2,5,7,5,8,7,4,6,1,6,7,6,4,1,0,0,0,0,0,3,1,1,0,3,2,1,4,2,4,3,3,1,1,0,2,3,0,2,3,4,3,2,1,3,4,2,3,4,5,4,5,3,4,5,3,5,30,25,10,20,3,4,5,4,3,4,5,4,,7,1,1,7,1,7,7,550,R_2v1c3IZn5FFoxAn,5
5/8/20 14:18,5/8/20 15:00,0,192.200.158.113,100,2520,1,5/8/20 15:00,R_1DO0yzIi46hxNA8,,,,,33.44129944,-112.042099,anonymous,EN,Iq3P2lx1,More attention on the blue colour solution and avoided an increase on the damage the red colour will cause,1,4,3,2,3,4,1,3,4,3,1,3,4,3,3,4,5,1,4,3,3,3,3,5,4,3,2,3,3,4,2,2,3,4,1,4,4,2,4,4,4,4,2,4,5,3,2,4,2,4,2,4,4,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,4,4,4,4,4,4,2,2,2,2,4,2,4,4,2,4,4,5,2,4,4,2,29,2,3,1,1,2,2,5,5,5,3,32000,Engineering,16,Employed full time,2,1,0,3,6,4,3,5,5,5,7,6,5,5,1,5,5,4,6,1,0,0,0,0,1,3,3,3,1,3,3,1,3,3,3,3,1,3,3,2,3,3,3,1,3,3,3,3,1,2,2,3,2,3,5,5,4,5,4,5,5,5,4,25,35,20,4,4,4,3,3,4,4,3,It was very easy to understand,7,1,1,7,3,7,7,554,R_1DO0yzIi46hxNA8,5
5/8/20 14:49,5/8/20 15:03,0,5.181.41.60,100,828,1,5/8/20 15:03,R_1DZkaRnoQ5Sjrw4,,,,,47.60920715,-122.3314056,anonymous,EN,iVT9r0Bz,DIFFERENT TASK THIS SURVEY,1,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,1,3,3,3,4,4,3,3,3,3,3,3,4,4,4,3,3,3,4,3,3,3,4,4,3,3,3,3,2,3,2,2,2,3,3,3,4,3,2,2,2,2,2,3,3,3,3,2,2,2,3,3,3,4,4,3,1,2,2,3,3,2,30,2,3,1,1,3,4,5,5,5,3,50000,PSYCHOLOGY,4,MANAGER,1,0,1,4,3,4,5,4,4,4,5,4,4,5,1,4,4,4,4,1,1,1,2,1,1,2,1,2,2,2,2,2,3,2,2,2,1,2,3,2,2,2,3,2,2,3,2,1,1,2,2,2,3,3,4,3,4,3,4,3,3,4,50,5,6,1.2,3,3,4,4,3,3,4,4,GOOD,4,4,4,4,4,4,5,500,R_1DZkaRnoQ5Sjrw4,5
5/8/20 14:50,5/8/20 15:07,0,71.116.60.183,100,969,1,5/8/20 15:07,R_2WB8LAJTdH7fFyN,,,,,40.47349548,-79.95580292,anonymous,EN,HnYJIuGo,"If the chances of getting worse were higher than getting better, I chose no treatment. Also, if the chances of getting worse looked to be more than 10 percent, I chose no treatment.",1,4,5,0,2,2,0,4,4,2,1,2,5,5,2,3,0,1,5,5,1,3,2,5,4,4,1,3,2,2,3,2,2,1,1,1,4,2,4,2,1,5,3,4,5,5,2,3,4,4,5,2,4,3,5,1,1,4,4,1,4,4,2,5,2,5,3,4,2,5,4,2,2,4,4,1,4,3,5,2,1,4,2,2,2,4,5,4,4,1,2,2,2,2,4,2,28,4,4,11,8,1,2,1,1,4,2,18000,"Psychology, Mathematics",18,"Part-time, Psychology, Sleep study research assistant",1,0,0,1,6,3,1,7,1,8,6,3,5,7,1,6,2,1,4,1,1,0,1,1,0,3,3,3,3,4,2,4,3,3,3,4,4,2,3,2,3,3,3,2,3,3,2,3,1,1,3,2,1,3,5,5,5,6,6,5,5,6,25,30,20,50,4,2,2,2,2,1,3,2,"Everything seemed to work fine. Having the survey embedded in a window within a window was a bit clunky, but otherwise fine. Thanks!",6,1,1,7,1,7,6,527,R_2WB8LAJTdH7fFyN,5
5/8/20 14:43,5/8/20 15:07,0,172.222.246.30,100,1418,1,5/8/20 15:07,R_3kIf5xmx3V6kpKW,,,,,34.26100159,-116.8130951,anonymous,EN,74zppFTd,Qualtrics survey  us better understand your responses on the previous task,1,4,3,4,5,3,4,5,3,3,4,5,4,3,1,1,5,1,4,3,5,4,3,4,3,4,5,3,4,2,4,3,4,5,1,4,5,4,5,3,4,5,2,4,4,3,4,5,5,4,3,4,5,4,3,4,5,4,5,3,4,5,4,5,4,3,4,5,4,3,5,4,5,5,4,3,4,5,5,4,4,5,4,3,4,5,5,4,3,4,5,4,3,4,5,2,28,3,3,1,1,4,4,5,5,6,3,4200,4 year of college ,16,Finance and Accounts department ,2,0,1,7,5,6,7,5,5,6,8,6,5,7,1,7,5,7,8,0,1,2,1,2,1,3,2,1,0,3,2,1,2,4,2,3,0,1,2,0,3,2,1,3,3,2,3,4,1,3,2,3,2,3,5,6,4,6,6,4,2,6,25,50,20,50,4,5,5,4,4,3,4,5,Nothing,7,1,5,7,1,7,7,590,R_3kIf5xmx3V6kpKW,5
5/8/20 14:54,5/8/20 15:12,0,99.42.41.84,100,1084,1,5/8/20 15:12,R_2am2HH2XEKVeHv0,,,,,30.07359314,-95.62030029,anonymous,EN,0CG3to3l,I made decisions by trying to maximize benefits while trying to minimize negative effects. I chose to do nothing if the negative effects where greater than the benefits.,1,2,5,1,2,0,0,4,5,2,2,2,3,5,2,3,0,1,5,5,4,4,4,5,5,5,4,3,3,5,3,3,4,2,1,2,4,2,4,3,3,5,1,3,5,3,1,4,2,4,4,2,5,3,4,3,1,1,3,1,3,4,1,4,3,4,5,4,4,4,3,1,4,3,4,3,3,5,4,2,3,2,2,2,1,3,5,5,3,2,3,3,2,2,4,1,35,7,3,1,7,1,1,1,1,3,1,40000,Computer Science,15,Employed Full Time - Information Technology/IT support,3,0,1,1,1,4,1,1,1,8,4,3,3,8,1,8,4,4,5,1,0,0,0,0,0,1,3,3,3,3,2,3,4,4,3,4,4,2,3,4,3,3,4,1,3,4,3,3,1,0,4,3,2,4,4,4,4,4,6,6,6,6,25,25,23,50,2,1,1,1,3,2,2,1,Everything worked and there wasn't anything that I did not understand.,7,1,1,7,1,7,7,565,R_2am2HH2XEKVeHv0,5
5/8/20 14:40,5/8/20 15:13,0,45.56.161.40,100,1953,1,5/8/20 15:13,R_1NlV4xhNKJ8fQRN,,,,,40.75920105,-111.8874969,anonymous,EN,AWR1VXJG,Instinct,1,3,5,4,2,4,4,5,2,2,4,4,3,1,5,4,4,1,4,3,4,4,2,5,4,4,3,3,3,2,3,4,2,2,1,3,4,4,5,4,5,5,5,2,4,3,3,3,4,3,5,4,4,5,2,4,4,4,5,3,5,4,3,2,3,3,4,4,2,4,5,4,2,2,2,4,3,5,5,5,5,3,4,4,4,5,2,3,2,4,4,4,5,4,3,1,34,2,4,1,1,2,2,4,3,3,3,55000,Accouting,22,Accounting officer,2,1,1,6,4,4,7,6,6,5,6,6,8,4,1,6,6,4,5,1,1,0,1,2,1,3,2,2,1,3,3,1,2,4,3,3,1,2,3,3,3,2,1,1,2,3,4,4,1,3,2,3,2,2,5,3,6,5,4,6,2,5,50,30,12,35,3,4,4,3,5,3,4,4,non,6,5,5,6,3,5,4,543,R_1NlV4xhNKJ8fQRN,5
5/8/20 14:37,5/8/20 15:16,0,104.131.19.173,100,2331,1,5/8/20 15:16,R_2Qs1lZNB1FZAsMp,,,,,40.72790527,-73.99659729,anonymous,EN,xDW4WB70,I was looking at the possibility of cure and neutral where there was no possible cure.,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,5,5,5,5,5,5,5,4,2,4,5,5,3,5,3,4,1,4,4,1,4,5,4,4,1,4,4,1,1,4,1,4,3,1,4,1,3,3,1,1,4,4,2,4,1,4,1,3,4,4,2,4,1,1,4,1,4,4,1,4,4,2,3,1,1,3,1,2,4,4,1,3,4,4,1,2,4,1,32,1,3,1,1,2,2,5,6,4,3,40000,Food Science,16,Chef,1,1,0,1,7,4,3,7,3,8,7,5,4,7,1,8,7,7,7,0,0,0,0,0,0,1,4,4,4,3,1,4,4,4,1,4,3,4,4,4,3,3,4,1,3,3,3,2,1,1,4,3,3,3,2,3,3,3,2,1,2,2,30,15,10,10,4,4,4,4,4,4,4,4,,6,1,1,6,1,6,6,610,R_2Qs1lZNB1FZAsMp,5
5/8/20 15:11,5/8/20 15:26,0,45.4.196.43,100,861,1,5/8/20 15:26,R_1GkLRi0dMDYgwBr,,,,,40.75030518,-74.00140381,anonymous,EN,AJZw1mrh,nice,1,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,1,3,4,3,4,4,3,4,3,5,4,3,4,5,3,4,3,1,5,5,4,5,4,4,5,4,5,4,5,4,3,4,5,4,3,4,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,5,5,4,5,4,5,4,1,30,2,4,1,1,2,3,5,5,5,3,75000,Biological and Biomedical Sciences.,16,manager,1,0,1,3,7,4,5,7,5,7,5,6,5,7,1,5,7,5,6,1,1,2,1,2,0,3,2,1,2,3,4,1,2,3,2,3,2,1,2,1,2,3,1,2,3,2,3,2,1,3,2,3,3,2,4,5,4,5,4,5,3,5,50,50,70,30,4,5,4,5,4,5,4,5,good,5,6,7,6,5,6,7,569,R_1GkLRi0dMDYgwBr,5
