"","user_id","condition","total_trials","risk","gain","no_effect","experimental_treatment_selected","key_press","rt","ratio","Extraversion","Agreeableness","Conscientiousness","Negative_Emotionality","Open_Mindedness","Harm","Fairness","Loyalty","Athority","Sancticy","sex","age_4","race_ethnicity","education","Q1538","Q1539","Q1540","Q1541","Q1542","Q1543","Q1544","Q1545","income","Q1547","Q1567","Q1548","political_aff","Q1550","Q1551","trial_index","risk_c","gain_c","Risk_Beta","Gain_Beta","Interaction","lambda"
"3501","kAMrs3cO","Attention (Concentration)",75,50,45,5,"No to treatment",77,3873.28499997966,0.9,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"51",6.53333333333333,16.0666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3502","kAMrs3cO","Attention (Concentration)",75,80,15,5,"No to treatment",90,934.944999986328,0.1875,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"52",36.5333333333333,-13.9333333333333,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3503","kAMrs3cO","Attention (Concentration)",75,10,80,10,"No to treatment",90,873.804999981076,8,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"53",-33.4666666666667,51.0666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3504","kAMrs3cO","Attention (Concentration)",75,15,50,35,"No to treatment",77,1025.87499993388,3.33333333333333,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"54",-28.4666666666667,21.0666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3505","kAMrs3cO","Attention (Concentration)",75,45,35,20,"No to treatment",90,840.299999923445,0.777777777777778,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"55",1.53333333333333,6.06666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3506","kAMrs3cO","Attention (Concentration)",75,25,20,55,"No to treatment",77,967.264999984764,0.8,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"56",-18.4666666666667,-8.93333333333333,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3507","kAMrs3cO","Attention (Concentration)",75,10,20,70,"No to treatment",90,1918.53500006255,2,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"57",-33.4666666666667,-8.93333333333333,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3508","kAMrs3cO","Attention (Concentration)",75,45,40,15,"No to treatment",77,1129.1500000516,0.888888888888889,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"58",1.53333333333333,11.0666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3509","kAMrs3cO","Attention (Concentration)",75,60,15,25,"No to treatment",77,836.400000029244,0.25,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"59",16.5333333333333,-13.9333333333333,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3510","kAMrs3cO","Attention (Concentration)",75,45,35,20,"No to treatment",90,891.419999999925,0.777777777777778,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"60",1.53333333333333,6.06666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3511","kAMrs3cO","Attention (Concentration)",75,40,55,5,"No to treatment",77,858.83499996271,1.375,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"61",-3.46666666666667,26.0666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3512","kAMrs3cO","Attention (Concentration)",75,20,60,20,"No to treatment",77,2486.67500005104,3,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"62",-23.4666666666667,31.0666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3513","kAMrs3cO","Attention (Concentration)",75,40,25,35,"No to treatment",77,2149.34500004165,0.625,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"63",-3.46666666666667,-3.93333333333333,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3514","kAMrs3cO","Attention (Concentration)",75,25,50,25,"No to treatment",90,3063.71499993838,2,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"64",-18.4666666666667,21.0666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3515","kAMrs3cO","Attention (Concentration)",75,45,50,5,"No to treatment",77,1338.75500003342,1.11111111111111,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"65",1.53333333333333,21.0666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3516","kAMrs3cO","Attention (Concentration)",75,85,5,10,"No to treatment",90,937.335000024177,0.0588235294117647,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"66",41.5333333333333,-23.9333333333333,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3517","kAMrs3cO","Attention (Concentration)",75,15,75,10,"Yes to treatment",90,2303.15500008874,5,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"67",-28.4666666666667,46.0666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3518","kAMrs3cO","Attention (Concentration)",75,15,30,55,"No to treatment",77,3149.38499999698,2,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"68",-28.4666666666667,1.06666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3519","kAMrs3cO","Attention (Concentration)",75,25,50,25,"No to treatment",90,981.930000009015,2,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"69",-18.4666666666667,21.0666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3520","kAMrs3cO","Attention (Concentration)",75,80,15,5,"No to treatment",90,927.375000086613,0.1875,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"70",36.5333333333333,-13.9333333333333,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3521","kAMrs3cO","Attention (Concentration)",75,10,40,50,"No to treatment",90,658.920000074431,4,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"71",-33.4666666666667,11.0666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3522","kAMrs3cO","Attention (Concentration)",75,25,70,5,"No to treatment",90,2374.17999992613,2.8,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"72",-18.4666666666667,41.0666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3523","kAMrs3cO","Attention (Concentration)",75,60,5,35,"No to treatment",90,724.250000086613,0.0833333333333333,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"73",16.5333333333333,-23.9333333333333,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3524","kAMrs3cO","Attention (Concentration)",75,5,30,65,"Yes to treatment",77,2593.81999995094,6,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"74",-38.4666666666667,1.06666666666667,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3525","kAMrs3cO","Attention (Concentration)",75,70,15,15,"No to treatment",90,628.340000053868,0.214285714285714,33,47,41,44,39,13,21,10,17,8,"2",36,2,3,1,8,1,1,1,1,3,1,"25000","Computer Science","17","Clickworker",3,0,0,"75",26.5333333333333,-13.9333333333333,-0.0171746083279676,0.0194162058193568,0.000210160574689519,0.884550178740149
"3526","L3dvhd7L","Mood",75,35,30,35,"Yes to treatment",77,627.064999891445,0.857142857142857,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"1",-15.4,5.06666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3527","L3dvhd7L","Mood",75,45,30,25,"Yes to treatment",90,489.120000042021,0.666666666666667,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"2",-5.4,5.06666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3528","L3dvhd7L","Mood",75,20,50,30,"Yes to treatment",77,817.099999985658,2.5,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"3",-30.4,25.0666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3529","L3dvhd7L","Mood",75,60,5,35,"Yes to treatment",90,504.725000006147,0.0833333333333333,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"4",9.6,-19.9333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3530","L3dvhd7L","Mood",75,60,10,30,"Yes to treatment",77,473.634999943897,0.166666666666667,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"5",9.6,-14.9333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3531","L3dvhd7L","Mood",75,80,5,15,"Yes to treatment",90,480.355000006966,0.0625,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"6",29.6,-19.9333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3532","L3dvhd7L","Mood",75,70,25,5,"Yes to treatment",90,633.249999955297,0.357142857142857,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"7",19.6,0.0666666666666664,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3533","L3dvhd7L","Mood",75,60,10,30,"Yes to treatment",90,2670.29999999795,0.166666666666667,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"8",9.6,-14.9333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3534","L3dvhd7L","Mood",75,5,85,10,"Yes to treatment",77,5007.82499997877,17,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"9",-45.4,60.0666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3535","L3dvhd7L","Mood",75,70,25,5,"Yes to treatment",77,503.539999946952,0.357142857142857,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"10",19.6,0.0666666666666664,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3536","L3dvhd7L","Mood",75,5,60,35,"Yes to treatment",77,475.500000058673,12,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"11",-45.4,35.0666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3537","L3dvhd7L","Mood",75,70,25,5,"Yes to treatment",77,517.834999947809,0.357142857142857,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"12",19.6,0.0666666666666664,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3538","L3dvhd7L","Mood",75,60,30,10,"Yes to treatment",90,2610.2200000314,0.5,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"13",9.6,5.06666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3539","L3dvhd7L","Mood",75,40,55,5,"Yes to treatment",90,468.794999993406,1.375,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"14",-10.4,30.0666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3540","L3dvhd7L","Mood",75,80,5,15,"Yes to treatment",90,505.095000029542,0.0625,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"15",29.6,-19.9333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3541","L3dvhd7L","Mood",75,30,25,45,"Yes to treatment",90,560.389999998733,0.833333333333333,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"16",-20.4,0.0666666666666664,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3542","L3dvhd7L","Mood",75,70,25,5,"Yes to treatment",90,681.059999973513,0.357142857142857,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"17",19.6,0.0666666666666664,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3543","L3dvhd7L","Mood",75,75,20,5,"Yes to treatment",77,521.189999999478,0.266666666666667,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"18",24.6,-4.93333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3544","L3dvhd7L","Mood",75,40,15,45,"Yes to treatment",77,785.054999985732,0.375,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"19",-10.4,-9.93333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3545","L3dvhd7L","Mood",75,80,15,5,"Yes to treatment",77,678.39500005357,0.1875,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"20",29.6,-9.93333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3546","L3dvhd7L","Mood",75,10,10,80,"Yes to treatment",77,880.160000058822,1,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"21",-40.4,-14.9333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3547","L3dvhd7L","Mood",75,80,5,15,"Yes to treatment",77,482.545000035316,0.0625,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"22",29.6,-19.9333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3548","L3dvhd7L","Mood",75,15,55,30,"Yes to treatment",90,478.94499998074,3.66666666666667,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"23",-35.4,30.0666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3549","L3dvhd7L","Mood",75,65,30,5,"Yes to treatment",77,449.599999934435,0.461538461538462,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"24",14.6,5.06666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3550","L3dvhd7L","Mood",75,30,40,30,"Yes to treatment",90,521.180000039749,1.33333333333333,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"25",-20.4,15.0666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3551","L3dvhd7L","Mood",75,20,20,60,"Yes to treatment",77,424.959999974817,1,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"26",-30.4,-4.93333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3552","L3dvhd7L","Mood",75,45,15,40,"Yes to treatment",77,464.894999982789,0.333333333333333,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"27",-5.4,-9.93333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3553","L3dvhd7L","Mood",75,25,45,30,"Yes to treatment",90,585.030000074767,1.8,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"28",-25.4,20.0666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3554","L3dvhd7L","Mood",75,50,10,40,"Yes to treatment",77,497.005000011995,0.2,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"29",-0.399999999999999,-14.9333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3555","L3dvhd7L","Mood",75,50,40,10,"Yes to treatment",77,441.44999992568,0.8,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"30",-0.399999999999999,15.0666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3556","L3dvhd7L","Mood",75,20,20,60,"Yes to treatment",77,560.694999992847,1,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"31",-30.4,-4.93333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3557","L3dvhd7L","Mood",75,30,30,40,"Yes to treatment",77,496.389999985695,1,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"32",-20.4,5.06666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3558","L3dvhd7L","Mood",75,40,45,15,"Yes to treatment",90,481.814999948256,1.125,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"33",-10.4,20.0666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3559","L3dvhd7L","Mood",75,40,55,5,"Yes to treatment",90,432.360000093468,1.375,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"34",-10.4,30.0666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3560","L3dvhd7L","Mood",75,20,30,50,"Yes to treatment",90,545.645000063814,1.5,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"35",-30.4,5.06666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3561","L3dvhd7L","Mood",75,45,25,30,"Yes to treatment",77,497.389999916777,0.555555555555556,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"36",-5.4,0.0666666666666664,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3562","L3dvhd7L","Mood",75,15,20,65,"Yes to treatment",77,568.28000000678,1.33333333333333,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"37",-35.4,-4.93333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3563","L3dvhd7L","Mood",75,65,5,30,"Yes to treatment",77,2057.02000006568,0.0769230769230769,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"38",14.6,-19.9333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3564","L3dvhd7L","Mood",75,20,25,55,"Yes to treatment",77,623.574999975972,1.25,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"39",-30.4,0.0666666666666664,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3565","L3dvhd7L","Mood",75,20,35,45,"Yes to treatment",90,467.360000009649,1.75,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"40",-30.4,10.0666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3566","L3dvhd7L","Mood",75,60,15,25,"Yes to treatment",90,464.134999900125,0.25,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"41",9.6,-9.93333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3567","L3dvhd7L","Mood",75,90,5,5,"Yes to treatment",77,448.725000023842,0.0555555555555556,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"42",39.6,-19.9333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3568","L3dvhd7L","Mood",75,60,25,15,"Yes to treatment",90,616.355000063777,0.416666666666667,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"43",9.6,0.0666666666666664,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3569","L3dvhd7L","Mood",75,5,40,55,"Yes to treatment",77,649.679999914952,8,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"44",-45.4,15.0666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3570","L3dvhd7L","Mood",75,90,5,5,"Yes to treatment",90,489.569999976084,0.0555555555555556,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"45",39.6,-19.9333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3571","L3dvhd7L","Mood",75,70,25,5,"Yes to treatment",90,1065.13000000268,0.357142857142857,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"46",19.6,0.0666666666666664,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3572","L3dvhd7L","Mood",75,80,5,15,"Yes to treatment",90,480.710000032559,0.0625,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"47",29.6,-19.9333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3573","L3dvhd7L","Mood",75,60,15,25,"Yes to treatment",77,569.299999973737,0.25,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"48",9.6,-9.93333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3574","L3dvhd7L","Mood",75,40,10,50,"Yes to treatment",77,641.060000052676,0.25,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"49",-10.4,-14.9333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3575","L3dvhd7L","Mood",75,15,45,40,"Yes to treatment",90,497.240000055172,3,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"50",-35.4,20.0666666666667,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
"3576","L3dvhd7L","Mood",75,65,15,20,"Yes to treatment",77,513.965000049211,0.230769230769231,38,39,33,36,41,8,7,4,5,3,"1",25,4,3,6,6,1,1,2,2,1,1,"31000","Engineering","16","Quality control and Middle level manager",2,1,1,"51",14.6,-9.93333333333333,-3.01096799533532e-17,1.38080262289799e-16,6.30860952108374e-18,0.218059260998214
